group,group_value,domain,primary_failure_mode,count,pct_all,pct_agent_failures,total_simulations,agent_failure_count,lang,agent_llm,run
by_domain_agent,retail / azure/kimi-k2.5,retail,wrong_write_arguments_or_state,50,3.7,5.1,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,premature_refusal_or_policy_misread,76,5.6,7.7,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,translated_identifier_lookup_failure,21,1.5,2.1,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,non_action_assertion_failure,8,0.6,0.8,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,dialogue_or_action_loop,18,1.3,1.8,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,wrong_read_arguments,2,0.1,0.2,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,max_steps_or_dialogue_loop,1,0.1,0.1,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,language_drift,7,0.5,0.7,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,unclassified_failure,4,0.3,0.4,1368,990,,azure/kimi-k2.5,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,success,395,23.1,,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,non_agent_infrastructure,61,3.6,,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,credential_or_identifier_hallucination,492,28.8,39.2,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,257,15.0,20.5,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,301,17.6,24.0,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_write_arguments_or_state,67,3.9,5.3,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,premature_refusal_or_policy_misread,51,3.0,4.1,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,translated_identifier_lookup_failure,31,1.8,2.5,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,non_action_assertion_failure,9,0.5,0.7,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,dialogue_or_action_loop,38,2.2,3.0,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_read_arguments,7,0.4,0.6,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,max_steps_or_dialogue_loop,1,0.1,0.1,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / Qwen3-235B-A22B-Instruct-2507-FP8,telecom,tool_error_loop,1,50.0,50.0,2,2,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,telecom / Qwen3-235B-A22B-Instruct-2507-FP8,telecom,missing_user_device_instruction,1,50.0,50.0,2,2,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,success,170,24.9,,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,non_agent_infrastructure,243,35.5,,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,credential_or_identifier_hallucination,116,17.0,42.8,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,tool_error_loop,10,1.5,3.7,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,missing_required_write,20,2.9,7.4,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,wrong_write_arguments_or_state,5,0.7,1.8,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,missing_user_device_instruction,119,17.4,43.9,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,non_action_assertion_failure,1,0.1,0.4,684,271,,azure/gpt-5-mini,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,non_agent_infrastructure,67,4.9,,1367,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,credential_or_identifier_hallucination,412,30.1,31.7,1367,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,tool_error_loop,728,53.3,56.0,1367,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_required_write,18,1.3,1.4,1367,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_user_device_instruction,124,9.1,9.5,1367,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,translated_identifier_lookup_failure,18,1.3,1.4,1367,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,success,6,1.8,,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,credential_or_identifier_hallucination,38,11.1,11.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,186,54.4,55.4,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_required_write,94,27.5,28.0,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,wrong_write_arguments_or_state,3,0.9,0.9,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,non_action_assertion_failure,1,0.3,0.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,dialogue_or_action_loop,3,0.9,0.9,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,max_steps_or_dialogue_loop,11,3.2,3.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / azure/gpt-5-mini,,success,170,49.7,,342,172,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,credential_or_identifier_hallucination,50,14.6,29.1,342,172,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,tool_error_loop,8,2.3,4.7,342,172,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,missing_required_write,17,5.0,9.9,342,172,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,wrong_write_arguments_or_state,5,1.5,2.9,342,172,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,missing_user_device_instruction,91,26.6,52.9,342,172,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,non_action_assertion_failure,1,0.3,0.6,342,172,id,azure/gpt-5-mini,
by_language_agent,id / azure/kimi-k2.5,,success,62,12.6,,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,credential_or_identifier_hallucination,66,13.4,15.3,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,tool_error_loop,48,9.8,11.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,missing_required_write,269,54.7,62.6,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,wrong_write_arguments_or_state,5,1.0,1.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,premature_refusal_or_policy_misread,5,1.0,1.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,dialogue_or_action_loop,32,6.5,7.4,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,wrong_read_arguments,1,0.2,0.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,max_steps_or_dialogue_loop,1,0.2,0.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,language_drift,1,0.2,0.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,unclassified_failure,2,0.4,0.5,492,430,id,azure/kimi-k2.5,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,success,189,27.6,,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,5,0.7,,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,3,0.4,0.6,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,319,46.6,65.1,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,66,9.6,13.5,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,34,5.0,6.9,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,missing_user_device_instruction,43,6.3,8.8,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,21,3.1,4.3,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,translated_identifier_lookup_failure,1,0.1,0.2,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,1,0.1,0.2,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,wrong_read_arguments,2,0.3,0.4,684,490,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,success,3,0.9,,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,non_agent_infrastructure,152,44.4,,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,credential_or_identifier_hallucination,5,1.5,2.7,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,95,27.8,50.8,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_required_write,35,10.2,18.7,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,premature_refusal_or_policy_misread,3,0.9,1.6,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,translated_identifier_lookup_failure,35,10.2,18.7,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,dialogue_or_action_loop,2,0.6,1.1,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,max_steps_or_dialogue_loop,12,3.5,6.4,342,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / azure/gpt-5-mini,,success,111,16.2,,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,non_agent_infrastructure,243,35.5,,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,credential_or_identifier_hallucination,66,9.6,20.0,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,tool_error_loop,23,3.4,7.0,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,missing_required_write,58,8.5,17.6,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,wrong_write_arguments_or_state,40,5.8,12.1,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,missing_user_device_instruction,28,4.1,8.5,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,premature_refusal_or_policy_misread,61,8.9,18.5,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,translated_identifier_lookup_failure,49,7.2,14.8,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,non_action_assertion_failure,5,0.7,1.5,684,330,th,azure/gpt-5-mini,
by_language_agent,th / azure/kimi-k2.5,,success,125,25.4,,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,non_agent_infrastructure,6,1.2,,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,credential_or_identifier_hallucination,2,0.4,0.6,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,tool_error_loop,10,2.0,2.8,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,missing_required_write,202,41.1,56.0,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,wrong_write_arguments_or_state,19,3.9,5.3,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,premature_refusal_or_policy_misread,40,8.1,11.1,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,translated_identifier_lookup_failure,24,4.9,6.6,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,non_action_assertion_failure,5,1.0,1.4,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,dialogue_or_action_loop,58,11.8,16.1,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,wrong_read_arguments,1,0.2,0.3,492,361,th,azure/kimi-k2.5,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,success,77,11.3,,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,96,14.1,,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,62,9.1,12.2,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,226,33.1,44.3,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,65,9.5,12.7,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,14,2.0,2.7,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,missing_user_device_instruction,71,10.4,13.9,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,17,2.5,3.3,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,translated_identifier_lookup_failure,48,7.0,9.4,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,4,0.6,0.8,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,wrong_read_arguments,3,0.4,0.6,683,510,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,1,100.0,100.0,1,1,tl,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,tl / azure/gpt-5-mini,,success,167,48.8,,342,175,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,tool_error_loop,33,9.6,18.9,342,175,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,missing_required_write,66,19.3,37.7,342,175,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,wrong_write_arguments_or_state,57,16.7,32.6,342,175,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,premature_refusal_or_policy_misread,7,2.0,4.0,342,175,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,non_action_assertion_failure,11,3.2,6.3,342,175,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,wrong_read_arguments,1,0.3,0.6,342,175,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/kimi-k2.5,,success,43,8.7,,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,credential_or_identifier_hallucination,20,4.1,4.5,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,tool_error_loop,25,5.1,5.6,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,missing_required_write,352,71.5,78.4,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,dialogue_or_action_loop,26,5.3,5.8,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,language_drift,18,3.7,4.0,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,unclassified_failure,8,1.6,1.8,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,6,1.8,,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,213,62.3,63.4,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,49,14.3,14.6,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,57,16.7,17.0,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,dialogue_or_action_loop,17,5.0,5.1,342,336,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / azure/kimi-k2.5,,success,178,41.5,,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,non_agent_infrastructure,32,7.5,,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,tool_error_loop,31,7.2,14.2,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,missing_required_write,103,24.0,47.0,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,wrong_write_arguments_or_state,26,6.1,11.9,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,premature_refusal_or_policy_misread,31,7.2,14.2,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,non_action_assertion_failure,3,0.7,1.4,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,dialogue_or_action_loop,17,4.0,7.8,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,language_drift,2,0.5,0.9,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / azure/kimi-k2.5,,unclassified_failure,6,1.4,2.7,429,219,vi,azure/kimi-k2.5,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,20,2.9,,684,664,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,422,61.7,63.6,684,664,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,157,23.0,23.6,684,664,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,67,9.8,10.1,684,664,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,dialogue_or_action_loop,17,2.5,2.6,684,664,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,vi / openrouter/qwen/qwen3.6-35b-a3b,,max_steps_or_dialogue_loop,1,0.1,0.2,684,664,vi,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_user_device_instruction,1,100.0,100.0,1,1,zh,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,success,129,18.9,,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,1,0.1,,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,204,29.8,36.8,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,234,34.2,42.2,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,64,9.4,11.6,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,19,2.8,3.4,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,missing_user_device_instruction,10,1.5,1.8,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,13,1.9,2.3,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,4,0.6,0.7,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,dialogue_or_action_loop,4,0.6,0.7,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,zh / openrouter/qwen/qwen3.6-35b-a3b,,wrong_read_arguments,2,0.3,0.4,684,554,zh,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,success,24,16.0,,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,tool_error_loop,6,4.0,4.8,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,missing_required_write,94,62.7,74.6,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,dialogue_or_action_loop,23,15.3,18.3,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,language_drift,1,0.7,0.8,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / id / azure/kimi-k2.5,airline,unclassified_failure,2,1.3,1.6,150,126,id,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,success,1,0.7,,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,non_agent_infrastructure,6,4.0,,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,tool_error_loop,3,2.0,2.1,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,missing_required_write,82,54.7,57.3,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,translated_identifier_lookup_failure,3,2.0,2.1,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / th / azure/kimi-k2.5,airline,dialogue_or_action_loop,55,36.7,38.5,150,143,th,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,success,31,20.7,,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,tool_error_loop,4,2.7,3.4,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,missing_required_write,80,53.3,67.2,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,dialogue_or_action_loop,20,13.3,16.8,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,language_drift,11,7.3,9.2,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / tl / azure/kimi-k2.5,airline,unclassified_failure,4,2.7,3.4,150,119,tl,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,success,6,6.9,,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,tool_error_loop,17,19.5,21.0,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,missing_required_write,39,44.8,48.1,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,dialogue_or_action_loop,17,19.5,21.0,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,language_drift,2,2.3,2.5,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,airline / vi / azure/kimi-k2.5,airline,unclassified_failure,6,6.9,7.4,87,81,vi,azure/kimi-k2.5,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,success,6,1.8,,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_language_agent,retail / id / Qwen3-235B-A22B-Instruct-2507-FP8,retail,credential_or_identifier_hallucination,38,11.1,11.3,342,336,id,Qwen3-235B-A22B-Instruct-2507-FP8,
